hrs_index,order_hour,order_date_of_month,dow,orders,delivery_fee,restaurant_id,food_price,is_coupon_used,is_bkk,is_chain_res,is_main_dish,CASH,LINEMAN_CREDIT_CARD,RLP,L,M,S,cooking_time_in_seconds_trf,delivery_time_in_seconds_trf,total_time_waiting,%_coupon_used
357,21,16,1,6,20.0,5,132.5,2,5,0,5,6,0,0,2,0,4,1048.0,359.5,1311.0,0.3333333333333333
358,22,16,1,1,154.0,1,1000.0,1,1,0,1,1,0,0,0,1,0,3074.0,1657.0,4731.0,1.0
366,6,17,2,1,20.0,1,100.0,0,1,0,1,1,0,0,0,0,1,756.0,901.0,1657.0,0.0
367,7,17,2,1,20.0,1,240.0,0,0,0,1,1,0,0,0,0,1,799.0,665.0,1464.0,0.0
368,8,17,2,5,0.0,4,235.0,0,4,2,3,5,0,0,3,0,2,1068.0,411.0,1666.0,0.0
369,9,17,2,19,10.0,12,100.0,2,9,3,10,19,0,0,6,3,10,532.0,517.0,1136.0,0.10526315789473684
370,10,17,2,32,10.0,19,155.0,3,12,5,28,30,0,2,15,5,12,798.0,621.0,1354.0,0.09375
371,11,17,2,68,10.0,36,138.5,6,35,15,59,63,0,5,28,18,22,882.0,484.0,1419.0,0.08823529411764706
372,12,17,2,25,0.0,20,99.0,1,11,8,19,23,0,2,8,6,11,832.0,504.0,1426.0,0.04
373,13,17,2,28,10.0,19,141.5,0,11,4,19,24,0,4,10,10,8,454.0,563.5,1092.0,0.0
374,14,17,2,30,10.0,23,129.5,3,10,4,19,28,0,2,8,8,14,675.0,501.5,1221.0,0.1
375,15,17,2,34,7.5,26,128.5,2,13,4,23,33,0,1,9,8,17,741.0,450.5,1186.0,0.058823529411764705
376,16,17,2,13,0.0,11,125.0,0,7,3,11,11,0,2,4,3,6,561.0,573.0,1138.0,0.0
377,17,17,2,32,10.0,23,139.0,2,14,2,26,31,0,1,10,11,11,894.0,576.0,1426.0,0.0625
378,18,17,2,31,10.0,21,140.0,2,12,1,28,29,0,2,13,7,11,782.0,447.0,1346.0,0.06451612903225806
379,19,17,2,29,10.0,20,180.0,2,14,2,27,28,0,1,7,9,13,871.0,592.0,1427.0,0.06896551724137931
380,20,17,2,29,10.0,14,107.0,2,13,1,24,27,0,2,6,12,11,673.0,423.0,1095.0,0.06896551724137931
381,21,17,2,11,0.0,6,80.0,1,1,0,4,11,0,0,2,7,2,437.0,498.0,1108.0,0.09090909090909091
382,22,17,2,6,5.0,4,92.5,0,1,0,4,6,0,0,2,4,0,427.5,515.0,923.0,0.0
383,23,17,2,3,10.0,2,165.0,1,1,0,3,3,0,0,2,1,0,837.0,387.0,1224.0,0.3333333333333333
390,6,18,3,1,0.0,1,65.0,0,1,0,1,1,0,0,0,0,1,708.0,453.0,1161.0,0.0
391,7,18,3,1,10.0,1,55.0,0,1,0,1,0,0,1,0,0,1,398.0,745.0,1143.0,0.0
392,8,18,3,2,5.0,1,77.5,0,2,0,0,1,0,1,0,2,0,419.5,454.5,874.0,0.0
393,9,18,3,15,10.0,12,140.0,1,9,4,6,13,0,2,6,4,5,628.0,454.0,1170.0,0.06666666666666667
394,10,18,3,29,10.0,17,130.0,4,17,5,24,28,0,1,10,5,14,739.0,474.0,1292.0,0.13793103448275862
395,11,18,3,48,10.0,27,129.0,5,17,3,35,44,0,4,22,6,20,895.0,498.0,1473.0,0.10416666666666667
396,12,18,3,43,0.0,27,105.0,3,17,3,28,39,0,4,21,9,13,691.5,480.0,1235.5,0.06976744186046512
397,13,18,3,31,10.0,22,130.0,2,10,4,17,29,0,2,8,10,13,664.0,469.0,1139.0,0.06451612903225806
398,14,18,3,22,10.0,13,115.0,0,8,5,13,20,0,2,12,4,6,606.5,480.0,1122.0,0.0
399,15,18,3,14,0.0,7,169.0,0,1,1,9,12,0,2,4,2,8,970.0,472.0,1486.5,0.0
400,16,18,3,15,0.0,13,150.0,0,6,3,12,13,0,2,3,7,5,915.0,513.0,1285.0,0.0
401,17,18,3,33,10.0,23,165.0,3,17,6,26,27,0,6,7,8,18,780.5,711.0,1491.5,0.09090909090909091
402,18,18,3,32,10.0,22,209.0,5,13,4,27,32,0,0,8,10,14,809.5,556.0,1484.0,0.15625
403,19,18,3,25,10.0,20,165.0,2,13,4,22,25,0,0,11,7,7,782.0,593.0,1256.0,0.08
404,20,18,3,21,10.0,15,135.0,2,8,0,17,21,0,0,6,4,11,743.0,595.0,1363.0,0.09523809523809523
405,21,18,3,6,0.0,5,100.0,0,3,0,5,6,0,0,4,1,1,694.5,254.0,871.0,0.0
406,22,18,3,7,10.0,3,85.0,1,4,0,4,7,0,0,0,6,1,678.0,382.0,1051.0,0.14285714285714285
407,23,18,3,3,10.0,3,164.0,0,1,0,2,3,0,0,1,2,0,885.0,578.0,1695.0,0.0
408,0,19,4,2,10.0,2,81.0,0,1,0,1,2,0,0,0,1,1,743.0,515.0,1258.0,0.0
415,7,19,4,5,20.0,3,80.0,1,1,0,5,5,0,0,0,0,5,765.0,788.0,1546.0,0.2
416,8,19,4,14,5.0,7,72.5,0,3,2,9,13,0,1,5,0,9,741.0,351.5,1188.5,0.0
417,9,19,4,13,10.0,8,100.0,0,4,2,7,12,0,1,5,1,7,569.0,415.0,1069.0,0.0
418,10,19,4,33,10.0,19,124.0,4,10,4,24,29,0,4,14,7,12,740.0,550.0,1231.0,0.12121212121212122
419,11,19,4,53,10.0,32,165.0,4,26,7,45,47,0,6,17,7,29,887.0,468.0,1244.0,0.07547169811320754
420,12,19,4,44,5.0,31,127.5,1,14,6,27,41,0,3,21,10,13,702.5,476.0,1178.0,0.022727272727272728
421,13,19,4,34,0.0,23,118.5,2,12,6,20,29,0,5,13,7,14,723.5,430.5,1162.5,0.058823529411764705
422,14,19,4,31,10.0,22,95.0,1,16,5,22,27,0,4,9,6,16,638.0,548.0,1263.0,0.03225806451612903
423,15,19,4,22,10.0,20,119.0,4,11,5,15,22,0,0,4,6,12,679.0,428.0,1227.0,0.18181818181818182
424,16,19,4,13,10.0,12,149.0,3,7,4,9,13,0,0,2,4,7,662.0,649.0,1242.0,0.23076923076923078
425,17,19,4,38,10.0,22,139.0,3,19,7,32,36,0,2,9,8,21,902.0,595.5,1460.0,0.07894736842105263
426,18,19,4,23,0.0,19,160.0,0,11,6,19,22,0,1,9,6,8,999.0,465.0,1441.0,0.0
427,19,19,4,18,0.0,15,160.0,2,10,5,10,16,0,2,4,7,7,757.0,443.0,1111.0,0.1111111111111111
428,20,19,4,21,10.0,11,135.0,2,11,1,21,21,0,0,8,4,9,818.0,525.0,1456.0,0.09523809523809523
429,21,19,4,7,0.0,6,85.0,0,1,0,6,7,0,0,3,3,1,497.0,362.0,804.0,0.0
430,22,19,4,7,0.0,4,92.0,0,2,0,4,7,0,0,3,4,0,414.0,481.0,830.0,0.0
431,23,19,4,2,6.5,2,228.0,0,1,0,1,2,0,0,0,2,0,1264.0,307.5,1571.5,0.0
432,0,20,5,1,10.0,1,210.0,0,0,0,0,1,0,0,0,1,0,424.0,603.0,1027.0,0.0
433,1,20,5,1,10.0,1,170.0,0,1,0,1,1,0,0,0,1,0,1060.0,517.0,1577.0,0.0
439,7,20,5,1,10.0,1,275.0,0,1,1,0,0,0,1,1,0,0,1065.0,349.0,1414.0,0.0
440,8,20,5,8,5.0,7,132.5,0,3,1,5,7,0,1,2,1,5,723.0,495.0,1234.0,0.0
441,9,20,5,10,6.5,8,125.0,1,3,0,6,9,0,1,5,2,3,764.5,270.5,1248.0,0.1
442,10,20,5,34,10.0,24,136.5,8,16,2,26,30,0,4,14,7,13,814.5,519.0,1473.5,0.23529411764705882
443,11,20,5,62,0.0,33,128.5,4,26,14,51,57,0,5,27,13,22,726.0,432.0,1237.0,0.06451612903225806
444,12,20,5,47,10.0,29,110.0,2,17,10,33,39,0,8,18,14,15,694.0,418.0,1088.0,0.0425531914893617
445,13,20,5,36,10.0,25,117.5,2,15,9,29,34,0,2,8,13,15,708.0,469.5,1173.0,0.05555555555555555
446,14,20,5,29,10.0,19,100.0,3,9,4,20,28,0,1,8,12,9,656.0,491.0,1170.0,0.10344827586206896
447,15,20,5,19,0.0,18,130.0,1,8,6,9,16,0,3,5,7,7,660.0,475.0,1357.0,0.05263157894736842
448,16,20,5,14,0.0,12,177.0,1,6,4,10,14,0,0,5,3,6,859.0,377.0,1284.0,0.07142857142857142
449,17,20,5,23,0.0,18,175.0,2,12,7,17,22,0,1,8,6,9,810.0,586.0,1625.0,0.08695652173913043
450,18,20,5,36,10.0,25,149.5,4,17,10,33,35,0,1,14,13,9,693.0,517.5,1367.0,0.1111111111111111
451,19,20,5,18,10.0,14,158.5,2,8,1,16,18,0,0,3,6,9,801.5,444.5,1332.0,0.1111111111111111
452,20,20,5,13,0.0,12,160.0,2,7,1,10,12,0,1,1,6,6,885.5,344.0,1418.0,0.15384615384615385
453,21,20,5,10,5.0,6,107.5,1,2,0,4,10,0,0,2,7,1,650.5,544.5,1162.0,0.1
454,22,20,5,8,10.0,5,136.5,1,4,0,7,8,0,0,5,2,1,647.5,484.5,1247.0,0.125
455,23,20,5,5,10.0,3,155.0,0,1,0,4,5,0,0,3,2,0,481.0,472.0,1119.0,0.0
456,0,21,6,3,0.0,3,107.0,0,2,0,2,3,0,0,0,2,1,899.0,434.0,1132.0,0.0
463,7,21,6,1,10.0,1,560.0,0,1,1,0,0,0,1,1,0,0,1277.0,428.0,1705.0,0.0
464,8,21,6,7,10.0,7,120.0,0,1,0,4,6,0,1,1,0,6,652.0,480.0,1162.0,0.0
465,9,21,6,7,0.0,6,150.0,0,1,0,4,7,0,0,3,1,3,380.0,566.0,919.0,0.0
466,10,21,6,25,10.0,20,145.0,3,12,4,18,22,0,3,10,5,10,558.0,556.0,1146.0,0.12
467,11,21,6,65,10.0,36,130.0,7,15,4,49,61,0,4,21,11,33,642.0,443.0,1153.0,0.1076923076923077
468,12,21,6,48,5.0,27,139.0,3,25,10,35,44,0,4,25,14,9,662.0,521.5,1245.5,0.0625
469,13,21,6,48,0.0,23,121.5,2,18,4,42,43,0,5,19,11,18,766.5,373.0,1175.0,0.041666666666666664
470,14,21,6,24,7.5,18,123.5,2,7,3,18,24,0,0,12,4,8,740.5,538.5,1263.5,0.08333333333333333
471,15,21,6,36,10.0,25,122.5,3,17,4,22,35,0,1,15,9,12,757.5,519.0,1224.5,0.08333333333333333
472,16,21,6,21,10.0,19,220.0,2,5,4,18,19,0,2,9,4,8,798.0,446.0,1267.0,0.09523809523809523
473,17,21,6,32,10.0,23,232.0,3,20,9,27,29,0,3,11,12,9,1208.0,576.0,1965.0,0.09375
474,18,21,6,32,10.0,23,157.5,3,11,3,24,31,0,1,9,10,13,747.0,433.5,1206.5,0.09375
475,19,21,6,25,10.0,19,163.0,1,11,3,22,23,0,2,5,8,12,675.0,455.0,1174.0,0.04
476,20,21,6,17,10.0,13,158.0,0,10,1,15,15,0,2,5,5,7,1035.0,426.0,1410.0,0.0
477,21,21,6,11,0.0,8,100.0,0,4,0,7,10,0,1,3,7,1,507.0,446.0,990.0,0.0
478,22,21,6,6,5.0,5,114.5,0,4,0,4,5,0,1,2,4,0,644.5,334.5,1102.5,0.0
479,23,21,6,4,0.0,2,110.0,0,0,0,3,4,0,0,3,1,0,644.5,325.5,957.5,0.0
480,0,22,0,2,15.0,2,204.0,0,1,0,1,2,0,0,0,2,0,884.0,620.0,1504.0,0.0
481,1,22,0,1,10.0,1,405.0,0,1,0,1,1,0,0,0,1,0,2292.0,378.0,2670.0,0.0
487,7,22,0,3,10.0,3,215.0,0,3,1,2,3,0,0,1,0,2,748.0,742.0,1490.0,0.0
488,8,22,0,6,10.0,4,119.0,1,3,0,6,6,0,0,1,0,5,641.0,670.0,1339.0,0.16666666666666666
489,9,22,0,22,10.0,13,120.0,3,9,1,16,22,0,0,9,2,11,1077.0,495.0,1762.5,0.13636363636363635
490,10,22,0,28,10.0,20,135.0,6,12,3,19,27,0,1,13,5,10,770.0,502.0,1196.0,0.21428571428571427
491,11,22,0,35,10.0,21,185.0,6,12,7,23,33,0,2,13,4,18,955.0,522.0,1564.0,0.17142857142857143
492,12,22,0,42,10.0,26,122.5,6,15,10,27,39,0,3,19,8,15,642.5,445.5,1285.0,0.14285714285714285
493,13,22,0,45,0.0,24,129.0,4,15,6,34,44,0,1,18,9,18,736.0,469.0,1193.0,0.08888888888888889
494,14,22,0,31,10.0,25,130.0,2,17,11,22,27,0,4,5,12,14,713.0,519.0,1145.0,0.06451612903225806
495,15,22,0,25,10.0,18,138.0,3,10,3,17,24,0,1,6,5,14,668.0,549.0,1075.0,0.12
496,16,22,0,31,10.0,25,230.0,4,18,10,24,30,0,1,8,12,11,682.0,564.0,1330.0,0.12903225806451613
497,17,22,0,21,10.0,18,150.0,3,9,5,18,19,0,2,7,4,10,880.0,522.0,1389.0,0.14285714285714285
498,18,22,0,31,10.0,22,175.0,3,16,5,26,29,0,2,6,14,11,727.5,481.0,1161.0,0.0967741935483871
499,19,22,0,26,10.0,21,155.0,3,14,4,25,25,0,1,8,8,10,717.0,453.5,1264.0,0.11538461538461539
500,20,22,0,20,0.0,11,132.5,0,7,0,18,18,0,2,6,4,10,635.5,355.0,1034.5,0.0
501,21,22,0,4,10.0,4,237.5,0,1,0,4,4,0,0,2,0,2,945.5,615.0,1524.0,0.0
502,22,22,0,8,10.0,6,72.0,1,5,0,7,7,0,1,3,3,2,537.0,460.0,951.0,0.125
503,23,22,0,2,5.0,2,96.0,0,0,0,1,2,0,0,1,1,0,560.5,506.0,1066.5,0.0
504,0,23,1,1,10.0,1,150.0,0,0,0,1,1,0,0,1,0,0,490.0,1029.0,1519.0,0.0
510,6,23,1,2,5.0,1,150.0,0,2,0,2,2,0,0,0,0,2,524.5,774.0,1298.5,0.0
511,7,23,1,2,5.0,2,240.0,0,2,0,2,2,0,0,0,0,2,1704.5,616.0,2320.5,0.0
512,8,23,1,11,10.0,7,110.0,0,6,1,7,11,0,0,1,2,8,844.0,573.0,1417.0,0.0
513,9,23,1,17,10.0,15,105.0,1,8,2,10,14,0,3,3,4,10,726.0,570.0,1189.0,0.058823529411764705
514,10,23,1,22,0.0,18,116.5,1,12,3,16,22,0,0,4,9,9,662.5,556.5,1287.5,0.045454545454545456
515,11,23,1,48,10.0,24,140.5,5,18,9,39,40,0,8,20,10,18,763.0,487.5,1311.5,0.10416666666666667
516,12,23,1,36,10.0,24,99.5,3,20,8,25,33,0,3,12,8,16,723.0,532.5,1251.0,0.08333333333333333
517,13,23,1,26,2.5,20,192.5,4,15,6,16,25,0,1,5,6,15,630.0,500.5,1278.0,0.15384615384615385
518,14,23,1,26,0.0,21,102.5,3,10,3,15,21,0,5,8,7,11,592.0,361.5,1035.0,0.11538461538461539
519,15,23,1,23,10.0,16,75.0,1,6,1,14,23,0,0,5,4,14,441.0,519.0,959.0,0.043478260869565216
520,16,23,1,17,10.0,13,120.0,0,6,5,14,16,0,1,5,6,6,758.0,525.0,1326.0,0.0
521,17,23,1,31,10.0,21,222.0,1,15,12,26,26,0,5,10,15,6,965.0,542.0,1647.0,0.03225806451612903
522,18,23,1,29,0.0,20,130.0,1,15,6,28,28,0,1,11,9,9,788.5,455.0,1309.5,0.034482758620689655
523,19,23,1,25,10.0,19,190.0,2,15,4,24,23,0,2,8,12,5,807.0,575.0,1473.0,0.08
524,20,23,1,17,10.0,10,110.0,0,10,0,16,17,0,0,8,4,5,737.0,505.0,1287.0,0.0
525,21,23,1,8,5.0,5,120.0,1,3,0,7,8,0,0,4,4,0,639.5,412.5,1181.5,0.125
526,22,23,1,3,10.0,2,120.0,0,0,0,1,3,0,0,0,3,0,562.0,413.0,975.0,0.0
527,23,23,1,6,10.0,3,93.5,0,0,0,3,6,0,0,2,4,0,501.5,385.0,899.0,0.0
528,0,24,2,3,10.0,2,160.0,0,1,0,3,3,0,0,2,0,1,538.0,702.0,1288.0,0.0
535,7,24,2,3,10.0,2,100.0,0,1,0,3,3,0,0,0,0,3,846.0,549.0,1395.0,0.0
536,8,24,2,6,0.0,4,125.0,0,3,2,4,5,0,1,3,0,3,681.0,483.0,1068.5,0.0
537,9,24,2,15,0.0,9,140.0,0,7,1,10,13,0,2,3,2,10,783.0,483.0,1208.0,0.0
538,10,24,2,29,10.0,19,145.0,3,12,2,26,29,0,0,14,6,9,693.0,497.0,1157.5,0.10344827586206896
539,11,24,2,48,10.0,30,107.0,4,23,5,35,41,0,7,18,7,23,678.5,465.0,1171.0,0.08333333333333333
540,12,24,2,50,10.0,26,117.5,2,17,9,33,45,0,5,19,6,25,789.5,506.5,1309.0,0.04
541,13,24,2,30,5.0,21,109.0,3,11,6,16,26,0,4,17,6,7,740.5,568.0,1250.0,0.1
542,14,24,2,15,1.0,14,122.0,0,6,2,9,14,0,1,6,2,7,663.0,408.0,1071.0,0.0
543,15,24,2,21,0.0,17,95.0,3,10,3,12,19,0,2,11,2,8,611.0,437.0,1067.0,0.14285714285714285
544,16,24,2,20,10.0,18,157.5,0,6,3,16,20,0,0,4,5,11,751.0,582.5,1365.5,0.0
545,17,24,2,32,0.0,20,134.0,0,8,3,28,31,0,1,9,6,17,710.0,517.5,1371.5,0.0
546,18,24,2,27,0.0,23,150.0,3,15,6,21,26,0,1,6,9,12,764.0,447.0,1290.0,0.1111111111111111
547,19,24,2,21,10.0,17,200.0,2,11,1,19,21,0,0,6,6,9,758.0,534.0,1530.0,0.09523809523809523
548,20,24,2,10,0.0,9,102.5,0,6,0,10,9,0,1,5,3,2,816.5,391.5,1247.5,0.0
549,21,24,2,13,10.0,7,91.0,0,2,0,4,13,0,0,0,6,7,565.0,432.0,1003.0,0.0
550,22,24,2,8,10.0,4,135.0,0,3,0,5,8,0,0,3,5,0,593.0,571.5,1121.0,0.0
551,23,24,2,4,5.0,2,103.0,0,0,0,2,4,0,0,0,4,0,408.5,409.0,826.0,0.0
552,0,25,3,6,10.0,3,97.5,0,1,0,4,6,0,0,3,3,0,629.5,656.5,1176.0,0.0
558,6,25,3,3,10.0,1,100.0,0,3,0,3,3,0,0,0,0,3,438.0,602.0,1040.0,0.0
559,7,25,3,3,0.0,3,60.0,0,2,0,2,3,0,0,0,1,2,461.0,296.0,776.0,0.0
560,8,25,3,8,0.0,6,125.0,0,6,1,4,6,0,2,1,1,6,499.0,480.5,1016.0,0.0
561,9,25,3,13,10.0,11,100.0,2,8,4,6,12,0,1,4,3,6,527.0,478.0,1368.0,0.15384615384615385
562,10,25,3,37,10.0,21,120.0,3,15,3,27,35,0,2,13,7,17,682.5,439.0,1202.5,0.08108108108108109
563,11,25,3,56,10.0,31,134.0,3,24,8,46,51,0,5,20,15,21,716.0,456.0,1197.0,0.05357142857142857
564,12,25,3,39,10.0,28,110.0,3,15,4,26,37,0,2,12,8,19,771.0,413.0,1160.5,0.07692307692307693
565,13,25,3,35,10.0,22,89.0,4,18,7,24,33,0,2,13,6,16,530.0,392.0,1096.0,0.11428571428571428
566,14,25,3,26,10.0,20,169.5,3,15,4,20,24,0,2,10,5,11,927.0,463.0,1369.5,0.11538461538461539
567,15,25,3,24,10.0,20,135.0,1,8,5,13,21,0,3,9,3,12,710.0,484.0,1263.0,0.041666666666666664
568,16,25,3,19,10.0,15,135.0,0,9,4,16,17,0,2,5,5,9,665.0,559.0,1224.0,0.0
569,17,25,3,19,10.0,15,255.0,2,8,4,17,18,0,1,4,6,9,790.0,592.0,1414.0,0.10526315789473684
570,18,25,3,22,10.0,21,129.5,0,6,1,19,21,0,1,7,3,12,775.5,393.0,1322.0,0.0
571,19,25,3,23,10.0,19,130.0,4,7,1,22,23,0,0,7,1,15,729.5,494.0,1256.5,0.17391304347826086
572,20,25,3,11,0.0,8,170.0,0,3,0,10,10,0,1,5,3,3,1077.0,361.0,1517.0,0.0
573,21,25,3,18,0.0,11,122.5,0,9,0,16,16,0,2,10,3,5,719.5,399.0,1078.5,0.0
574,22,25,3,6,5.0,4,80.0,0,3,0,5,5,0,1,2,1,3,523.0,573.5,1102.0,0.0
575,23,25,3,5,0.0,3,110.0,0,2,0,3,5,0,0,1,4,0,428.0,401.0,962.0,0.0
576,0,26,4,7,10.0,2,75.0,0,0,0,4,7,0,0,4,3,0,550.0,364.0,957.0,0.0
582,6,26,4,2,10.0,1,100.0,0,2,0,2,1,0,1,0,0,2,338.5,912.0,1250.5,0.0
583,7,26,4,3,0.0,2,125.0,0,3,2,0,3,0,0,2,1,0,576.0,297.0,795.0,0.0
584,8,26,4,7,10.0,7,90.0,1,2,0,6,6,0,1,1,0,6,710.0,666.0,1132.0,0.14285714285714285
585,9,26,4,15,10.0,10,128.0,0,5,2,7,13,0,2,4,4,7,633.0,653.0,1431.0,0.0
586,10,26,4,28,10.0,21,174.5,1,11,5,19,26,0,2,12,5,11,628.5,474.5,1313.0,0.03571428571428571
587,11,26,4,63,10.0,32,128.0,7,35,9,53,55,0,8,16,15,32,634.0,587.0,1151.0,0.1111111111111111
588,12,26,4,43,10.0,27,120.0,2,19,4,31,36,0,7,11,7,25,821.0,523.0,1293.0,0.046511627906976744
589,13,26,4,31,0.0,20,125.0,1,12,3,24,31,0,0,6,10,15,715.0,364.0,1192.0,0.03225806451612903
590,14,26,4,28,10.0,18,100.0,2,8,5,21,27,0,1,10,7,11,618.0,460.5,1081.0,0.07142857142857142
591,15,26,4,22,5.0,19,118.5,2,8,3,13,21,0,1,5,3,14,712.5,530.0,1279.5,0.09090909090909091
592,16,26,4,24,5.0,21,172.0,1,8,7,16,24,0,0,9,5,10,720.5,595.0,1258.5,0.041666666666666664
593,17,26,4,26,5.0,18,151.0,2,12,9,22,26,0,0,5,12,9,692.0,459.5,1392.0,0.07692307692307693
594,18,26,4,27,10.0,23,167.0,2,13,6,24,26,0,1,5,9,13,714.0,558.0,1304.5,0.07407407407407407
595,19,26,4,25,0.0,19,195.0,0,14,5,22,22,0,3,6,11,8,947.0,501.0,1470.0,0.0
596,20,26,4,8,10.0,7,115.0,0,2,1,6,8,0,0,2,2,4,901.0,401.0,1278.5,0.0
597,21,26,4,14,10.0,9,112.0,1,1,0,12,14,0,0,4,3,7,446.0,446.5,1059.0,0.07142857142857142
598,22,26,4,11,10.0,6,95.0,0,5,0,8,11,0,0,3,8,0,541.0,465.0,1006.0,0.0
599,23,26,4,2,10.0,2,119.5,0,1,0,1,2,0,0,0,2,0,858.5,606.0,1464.5,0.0
600,0,27,5,4,0.0,2,120.0,0,0,0,3,4,0,0,3,1,0,384.5,343.0,838.0,0.0
607,7,27,5,1,10.0,1,60.0,0,0,0,1,1,0,0,0,0,1,634.0,619.0,1253.0,0.0
608,8,27,5,9,0.0,6,105.0,0,3,0,5,9,0,0,1,4,4,553.0,514.0,1236.0,0.0
609,9,27,5,14,10.0,12,78.5,0,5,1,9,14,0,0,6,2,6,759.0,436.0,1130.5,0.0
610,10,27,5,22,10.0,15,120.0,2,4,2,17,20,0,2,8,3,11,587.0,521.5,1210.0,0.09090909090909091
611,11,27,5,52,10.0,31,112.5,4,19,7,41,49,0,3,22,9,21,682.0,454.5,1188.0,0.07692307692307693
612,12,27,5,41,10.0,27,144.0,5,14,5,31,36,0,5,17,6,18,789.0,461.5,1248.0,0.12195121951219512
613,13,27,5,38,0.0,23,129.0,0,15,8,28,33,0,5,18,5,15,687.5,462.5,1196.0,0.0
614,14,27,5,25,10.0,18,106.0,2,12,3,16,22,0,3,10,7,8,660.0,485.0,1183.0,0.08
615,15,27,5,27,10.0,23,160.0,6,15,5,20,26,0,1,6,12,9,810.0,458.0,1260.0,0.2222222222222222
616,16,27,5,19,10.0,14,135.0,2,5,1,11,17,0,2,6,6,7,505.0,651.0,1269.0,0.10526315789473684
617,17,27,5,23,0.0,19,159.0,1,11,4,22,21,0,2,6,9,8,866.0,572.0,1676.0,0.043478260869565216
618,18,27,5,26,0.0,20,162.5,0,10,5,22,26,0,0,7,8,11,804.5,350.5,1306.0,0.0
619,19,27,5,30,0.0,17,135.0,2,12,4,27,28,0,2,10,11,9,654.0,465.0,1281.0,0.06666666666666667
620,20,27,5,10,0.0,9,160.0,1,2,0,9,10,0,0,4,3,3,730.0,418.5,1138.5,0.1
621,21,27,5,10,0.0,7,106.5,0,5,0,9,10,0,0,2,4,4,681.5,484.5,1184.5,0.0
622,22,27,5,5,10.0,4,65.0,0,2,0,3,5,0,0,1,3,1,451.0,575.0,1027.0,0.0
623,23,27,5,3,10.0,3,64.0,0,1,0,2,3,0,0,1,2,0,827.0,480.0,1307.0,0.0
624,0,28,6,4,10.0,4,71.5,0,2,0,3,4,0,0,1,2,1,548.5,450.0,848.0,0.0
631,7,28,6,5,10.0,5,200.0,2,3,0,3,5,0,0,0,1,4,807.0,608.0,1415.0,0.4
632,8,28,6,9,10.0,7,165.0,1,5,2,7,7,0,2,2,0,7,736.0,456.0,975.0,0.1111111111111111
633,9,28,6,12,5.0,8,99.5,2,7,1,11,12,0,0,4,0,8,477.0,440.5,1307.0,0.16666666666666666
634,10,28,6,27,10.0,21,150.0,2,7,6,18,27,0,0,11,8,8,778.0,537.0,1271.0,0.07407407407407407
635,11,28,6,35,0.0,19,120.0,2,11,7,20,35,0,0,13,12,10,603.5,412.0,1038.5,0.05714285714285714
636,12,28,6,31,10.0,21,104.0,4,9,4,23,29,0,2,11,6,14,654.0,475.0,1304.5,0.12903225806451613
637,13,28,6,31,10.0,23,110.0,4,13,4,23,28,0,3,10,6,15,770.0,476.0,1162.0,0.12903225806451613
638,14,28,6,27,0.0,20,115.0,3,12,4,17,26,0,1,8,10,9,648.0,425.0,1058.0,0.1111111111111111
639,15,28,6,25,10.0,21,125.0,2,14,5,19,23,0,2,6,7,12,687.0,556.0,1344.0,0.08
640,16,28,6,29,10.0,23,145.0,5,15,10,20,23,0,6,6,11,12,821.5,724.0,1611.0,0.1724137931034483
641,17,28,6,26,10.0,20,166.5,4,11,9,20,25,0,1,9,8,9,968.0,540.0,1538.0,0.15384615384615385
642,18,28,6,27,0.0,19,157.0,3,14,3,22,27,0,0,6,4,17,753.0,441.0,1291.0,0.1111111111111111
643,19,28,6,25,10.0,21,185.0,4,14,5,20,25,0,0,11,10,4,766.0,518.0,1368.0,0.16
644,20,28,6,12,10.0,8,122.5,1,8,1,10,11,0,1,5,2,5,715.5,452.0,1297.0,0.08333333333333333
645,21,28,6,12,0.0,7,125.5,0,7,0,9,9,0,3,6,4,2,556.0,379.5,901.5,0.0
646,22,28,6,7,10.0,6,80.0,0,2,0,4,7,0,0,2,3,2,613.0,605.0,1182.0,0.0
647,23,28,6,1,0.0,1,320.0,0,0,0,1,1,0,0,1,0,0,901.0,288.0,1189.0,0.0
648,0,29,0,4,10.0,2,76.5,0,0,0,3,4,0,0,3,1,0,690.5,536.5,1227.0,0.0
649,1,29,0,1,0.0,1,78.0,0,0,0,0,1,0,0,0,1,0,820.0,369.0,1189.0,0.0
654,6,29,0,2,5.0,1,225.0,0,2,0,2,2,0,0,0,0,2,441.5,501.0,942.5,0.0
655,7,29,0,5,10.0,3,100.0,0,2,1,4,5,0,0,1,0,4,757.0,565.0,1214.0,0.0
656,8,29,0,6,10.0,4,97.0,1,0,1,5,6,0,0,4,0,2,671.0,422.0,1103.0,0.16666666666666666
657,9,29,0,12,0.0,8,85.0,1,5,2,9,12,0,0,3,1,8,645.0,350.0,860.0,0.08333333333333333
658,10,29,0,27,10.0,16,105.0,5,8,5,23,26,0,1,13,2,12,565.0,543.0,1174.0,0.18518518518518517
659,11,29,0,47,0.0,25,159.0,4,22,5,40,41,0,6,19,11,17,830.0,514.0,1308.5,0.0851063829787234
660,12,29,0,39,10.0,25,155.0,4,18,4,31,34,0,5,10,2,27,765.0,512.0,1306.0,0.10256410256410256
661,13,29,0,35,10.0,21,111.0,2,18,6,26,31,0,4,14,4,17,700.0,476.0,1199.0,0.05714285714285714
